Temporada,Jornada,Fecha,Hora,Equipo Local,Equipo Visitante,Resultado,Arbitro
2021-22,36,MAR 10.05.2022,19:00,Valencia CF,Real Betis,0-3,Carlos Del Cerro Grande
2021-22,36,MAR 10.05.2022,20:00,Granada CF,Athletic Club,1-0,José María Sánchez Martínez
2021-22,36,MAR 10.05.2022,21:30,FC Barcelona,RC Celta,3-1,Miguel Ángel Ortiz Arias
2021-22,36,MIE 11.05.2022,19:00,Deportivo Alavés,RCD Espanyol de Barcelona,2-1,Valentín Pizarro Gómez
2021-22,36,MIE 11.05.2022,19:00,CA Osasuna,Getafe CF,1-1,Alejandro Muñiz Ruiz
2021-22,36,MIE 11.05.2022,20:30,Sevilla FC,RCD Mallorca,0-0,Alejandro José Hernández Hernández
2021-22,36,MIE 11.05.2022,21:30,Elche CF,Atlético de Madrid,0-2,Pablo González Fuertes
2021-22,36,JUE 12.05.2022,19:00,Real Sociedad,Cádiz CF,3-0,Juan Martínez Munuera
2021-22,36,JUE 12.05.2022,20:00,Rayo Vallecano,Villarreal CF,1-5,Isidro Díaz de Mera Escuderos
2021-22,36,JUE 12.05.2022,21:30,Real Madrid,Levante UD,6-0,Adrián Cordero Vega
2021-22,37,SAB 14.05.2022,18:30,RCD Espanyol de Barcelona,Valencia CF,1-1,Alejandro Muñiz Ruiz
2021-22,37,DOM 15.05.2022,19:30,Athletic Club,CA Osasuna,2-0,Jorge Figueroa Vázquez
2021-22,37,DOM 15.05.2022,19:30,Atlético de Madrid,Sevilla FC,1-1,José María Sánchez Martínez
2021-22,37,DOM 15.05.2022,19:30,Real Betis,Granada CF,2-0,Ricardo De Burgos Bengoetxea
2021-22,37,DOM 15.05.2022,19:30,RC Celta,Elche CF,1-0,Mario Melero López
2021-22,37,DOM 15.05.2022,19:30,RCD Mallorca,Rayo Vallecano,2-1,José Luis Munuera Montero
2021-22,37,DOM 15.05.2022,19:30,Getafe CF,FC Barcelona,0-0,Jesús Gil Manzano
2021-22,37,DOM 15.05.2022,19:30,Cádiz CF,Real Madrid,1-1,Antonio Miguel Mateu Lahoz
2021-22,37,DOM 15.05.2022,19:30,Levante UD,Deportivo Alavés,3-1,Guillermo Cuadra Fernández
2021-22,37,DOM 15.05.2022,19:30,Villarreal CF,Real Sociedad,1-2,Pablo González Fuertes
2021-22,38,VIE 20.05.2022,21:00,Real Madrid,Real Betis,0-0,Santiago Jaime Latre
2021-22,38,VIE 20.05.2022,21:00,Rayo Vallecano,Levante UD,2-4,Mario Melero López
2021-22,38,SAB 21.05.2022,17:30,Valencia CF,RC Celta,2-0,Adrián Cordero Vega
2021-22,38,DOM 22.05.2022,17:30,Elche CF,Getafe CF,3-1,Guillermo Cuadra Fernández
2021-22,38,DOM 22.05.2022,20:00,Deportivo Alavés,Cádiz CF,0-1,José María Sánchez Martínez
2021-22,38,DOM 22.05.2022,20:00,Granada CF,RCD Espanyol de Barcelona,0-0,Alejandro José Hernández Hernández
2021-22,38,DOM 22.05.2022,20:00,CA Osasuna,RCD Mallorca,0-2,César Soto Grado
2021-22,38,DOM 22.05.2022,22:00,FC Barcelona,Villarreal CF,0-2,José Luis Munuera Montero
2021-22,38,DOM 22.05.2022,22:00,Real Sociedad,Atlético de Madrid,1-2,Jesús Gil Manzano
2021-22,38,DOM 22.05.2022,22:00,Sevilla FC,Athletic Club,1-0,Carlos Del Cerro Grande
2022-23,1,VIE 12.08.2022,21:00,CA Osasuna,Sevilla FC,2-1,Carlos Del Cerro Grande
2022-23,1,SAB 13.08.2022,17:00,RC Celta,RCD Espanyol de Barcelona,2-2,Miguel Ángel Ortiz Arias
2022-23,1,SAB 13.08.2022,19:00,Real Valladolid CF,Villarreal CF,0-3,Mario Melero López
2022-23,1,SAB 13.08.2022,21:00,FC Barcelona,Rayo Vallecano,0-0,Alejandro José Hernández Hernández
2022-23,1,DOM 14.08.2022,17:30,Cádiz CF,Real Sociedad,0-1,Isidro Díaz de Mera Escuderos
2022-23,1,DOM 14.08.2022,19:30,Valencia CF,Girona FC,1-0,Jorge Figueroa Vázquez
2022-23,1,DOM 14.08.2022,22:00,UD Almería,Real Madrid,1-2,Juan Martínez Munuera
2022-23,1,LUN 15.08.2022,17:30,Athletic Club,RCD Mallorca,0-0,Javier Iglesias Villanueva
2022-23,1,LUN 15.08.2022,19:30,Getafe CF,Atlético de Madrid,0-3,José María Sánchez Martínez
2022-23,1,LUN 15.08.2022,21:30,Real Betis,Elche CF,3-0,Guillermo Cuadra Fernández
2022-23,2,VIE 19.08.2022,20:00,RCD Espanyol de Barcelona,Rayo Vallecano,0-2,Jorge Figueroa Vázquez
2022-23,2,VIE 19.08.2022,22:00,Sevilla FC,Real Valladolid CF,1-1,Juan Luis Pulido Santana
2022-23,2,SAB 20.08.2022,17:30,CA Osasuna,Cádiz CF,2-0,Antonio Miguel Mateu Lahoz
2022-23,2,SAB 20.08.2022,19:30,RCD Mallorca,Real Betis,1-2,Pablo González Fuertes
2022-23,2,SAB 20.08.2022,22:00,RC Celta,Real Madrid,1-4,Jesús Gil Manzano
2022-23,2,DOM 21.08.2022,17:30,Athletic Club,Valencia CF,1-0,César Soto Grado
2022-23,2,DOM 21.08.2022,19:30,Atlético de Madrid,Villarreal CF,0-2,Ricardo De Burgos Bengoetxea
2022-23,2,DOM 21.08.2022,22:00,Real Sociedad,FC Barcelona,1-4,José Luis Munuera Montero
2022-23,2,LUN 22.08.2022,20:00,Elche CF,UD Almería,1-1,Isidro Díaz de Mera Escuderos
2022-23,2,LUN 22.08.2022,22:00,Girona FC,Getafe CF,3-1,Alejandro Muñiz Ruiz
2022-23,3,VIE 26.08.2022,20:00,Girona FC,RC Celta,0-1,Carlos Del Cerro Grande
2022-23,3,VIE 26.08.2022,22:00,Real Betis,CA Osasuna,1-0,Juan Martínez Munuera
2022-23,3,SAB 27.08.2022,17:30,Elche CF,Real Sociedad,0-1,Javier Iglesias Villanueva
2022-23,3,SAB 27.08.2022,19:30,Rayo Vallecano,RCD Mallorca,0-2,José María Sánchez Martínez
2022-23,3,SAB 27.08.2022,22:00,UD Almería,Sevilla FC,2-1,Jesús Gil Manzano
2022-23,3,DOM 28.08.2022,17:30,Getafe CF,Villarreal CF,0-0,Jorge Figueroa Vázquez
2022-23,3,DOM 28.08.2022,19:30,FC Barcelona,Real Valladolid CF,4-0,Ricardo De Burgos Bengoetxea
2022-23,3,DOM 28.08.2022,22:00,RCD Espanyol de Barcelona,Real Madrid,1-3,Mario Melero López
2022-23,3,LUN 29.08.2022,20:00,Cádiz CF,Athletic Club,0-4,Miguel Ángel Ortiz Arias
2022-23,3,LUN 29.08.2022,22:00,Valencia CF,Atlético de Madrid,0-1,Guillermo Cuadra Fernández
2022-23,4,VIE 02.09.2022,21:00,RC Celta,Cádiz CF,3-0,Juan Luis Pulido Santana
2022-23,4,SAB 03.09.2022,14:00,RCD Mallorca,Girona FC,1-1,Isidro Díaz de Mera Escuderos
2022-23,4,SAB 03.09.2022,16:15,Real Madrid,Real Betis,2-1,José María Sánchez Martínez
2022-23,4,SAB 03.09.2022,18:30,Real Sociedad,Atlético de Madrid,1-1,César Soto Grado
2022-23,4,SAB 03.09.2022,21:00,Sevilla FC,FC Barcelona,0-3,Antonio Miguel Mateu Lahoz
2022-23,4,DOM 04.09.2022,14:00,CA Osasuna,Rayo Vallecano,2-1,Alejandro Muñiz Ruiz
2022-23,4,DOM 04.09.2022,16:15,Athletic Club,RCD Espanyol de Barcelona,0-1,Juan Martínez Munuera
2022-23,4,DOM 04.09.2022,18:30,Villarreal CF,Elche CF,4-0,Miguel Ángel Ortiz Arias
2022-23,4,DOM 04.09.2022,21:00,Valencia CF,Getafe CF,5-1,José Luis Munuera Montero
2022-23,4,LUN 05.09.2022,21:00,Real Valladolid CF,UD Almería,1-0,Pablo González Fuertes
2022-23,5,VIE 09.09.2022,21:00,Girona FC,Real Valladolid CF,2-1,César Soto Grado
2022-23,5,SAB 10.09.2022,14:00,Rayo Vallecano,Valencia CF,2-1,Jesús Gil Manzano
2022-23,5,SAB 10.09.2022,16:15,RCD Espanyol de Barcelona,Sevilla FC,2-3,Guillermo Cuadra Fernández
2022-23,5,SAB 10.09.2022,18:30,Cádiz CF,FC Barcelona,0-4,Carlos Del Cerro Grande
2022-23,5,SAB 10.09.2022,21:00,Atlético de Madrid,RC Celta,4-1,Alejandro José Hernández Hernández
2022-23,5,DOM 11.09.2022,14:00,Real Madrid,RCD Mallorca,4-1,Jorge Figueroa Vázquez
2022-23,5,DOM 11.09.2022,16:15,Elche CF,Athletic Club,1-4,Mario Melero López
2022-23,5,DOM 11.09.2022,18:30,Getafe CF,Real Sociedad,2-1,Juan Luis Pulido Santana
2022-23,5,DOM 11.09.2022,21:00,Real Betis,Villarreal CF,1-0,Ricardo De Burgos Bengoetxea
2022-23,5,LUN 12.09.2022,21:00,UD Almería,CA Osasuna,0-1,Javier Iglesias Villanueva
2022-23,6,VIE 16.09.2022,21:00,Real Valladolid CF,Cádiz CF,0-1,José María Sánchez Martínez
2022-23,6,SAB 17.09.2022,14:00,RCD Mallorca,UD Almería,1-0,Juan Martínez Munuera
2022-23,6,SAB 17.09.2022,16:15,FC Barcelona,Elche CF,3-0,Alejandro Muñiz Ruiz
2022-23,6,SAB 17.09.2022,18:30,Valencia CF,RC Celta,3-0,Pablo González Fuertes
2022-23,6,SAB 17.09.2022,21:00,Athletic Club,Rayo Vallecano,3-2,Antonio Miguel Mateu Lahoz
2022-23,6,DOM 18.09.2022,14:00,CA Osasuna,Getafe CF,0-2,Isidro Díaz de Mera Escuderos
2022-23,6,DOM 18.09.2022,16:15,Villarreal CF,Sevilla FC,1-1,Alejandro José Hernández Hernández
2022-23,6,DOM 18.09.2022,18:30,Real Betis,Girona FC,2-1,Miguel Ángel Ortiz Arias
2022-23,6,DOM 18.09.2022,18:30,Real Sociedad,RCD Espanyol de Barcelona,2-1,Carlos Del Cerro Grande
2022-23,6,DOM 18.09.2022,21:00,Atlético de Madrid,Real Madrid,1-2,José Luis Munuera Montero
2022-23,7,VIE 30.09.2022,21:00,Athletic Club,UD Almería,4-0,Juan Luis Pulido Santana
2022-23,7,SAB 01.10.2022,14:00,Cádiz CF,Villarreal CF,0-0,Javier Iglesias Villanueva
2022-23,7,SAB 01.10.2022,16:15,Getafe CF,Real Valladolid CF,2-3,Alejandro Muñiz Ruiz
2022-23,7,SAB 01.10.2022,18:30,Sevilla FC,Atlético de Madrid,0-2,Ricardo De Burgos Bengoetxea
2022-23,7,SAB 01.10.2022,21:00,RCD Mallorca,FC Barcelona,0-1,Jesús Gil Manzano
2022-23,7,DOM 02.10.2022,14:00,RCD Espanyol de Barcelona,Valencia CF,2-2,Valentín Pizarro Gómez
2022-23,7,DOM 02.10.2022,16:15,RC Celta,Real Betis,1-0,César Soto Grado
2022-23,7,DOM 02.10.2022,18:30,Girona FC,Real Sociedad,3-5,Mario Melero López
2022-23,7,DOM 02.10.2022,21:00,Real Madrid,CA Osasuna,1-1,Guillermo Cuadra Fernández
2022-23,7,LUN 03.10.2022,21:00,Rayo Vallecano,Elche CF,2-1,Jorge Figueroa Vázquez
2022-23,8,VIE 07.10.2022,21:00,CA Osasuna,Valencia CF,1-2,Miguel Ángel Ortiz Arias
2022-23,8,SAB 08.10.2022,14:00,UD Almería,Rayo Vallecano,3-1,Pablo González Fuertes
2022-23,8,SAB 08.10.2022,16:15,Atlético de Madrid,Girona FC,2-1,Juan Martínez Munuera
2022-23,8,SAB 08.10.2022,18:30,Sevilla FC,Athletic Club,1-1,Jesús Gil Manzano
2022-23,8,SAB 08.10.2022,21:00,Getafe CF,Real Madrid,0-1,Antonio Miguel Mateu Lahoz
2022-23,8,DOM 09.10.2022,14:00,Real Valladolid CF,Real Betis,0-0,Carlos Del Cerro Grande
2022-23,8,DOM 09.10.2022,16:15,Cádiz CF,RCD Espanyol de Barcelona,2-2,Alejandro José Hernández Hernández
2022-23,8,DOM 09.10.2022,18:30,Real Sociedad,Villarreal CF,1-0,César Soto Grado
2022-23,8,DOM 09.10.2022,21:00,FC Barcelona,RC Celta,1-0,José Luis Munuera Montero
2022-23,8,LUN 10.10.2022,21:00,Elche CF,RCD Mallorca,1-1,Valentín Pizarro Gómez
2022-23,9,VIE 14.10.2022,21:00,Rayo Vallecano,Getafe CF,0-0,Mario Melero López
2022-23,9,SAB 15.10.2022,14:00,Girona FC,Cádiz CF,1-1,Ricardo De Burgos Bengoetxea
2022-23,9,SAB 15.10.2022,16:15,Valencia CF,Elche CF,2-2,Juan Luis Pulido Santana
2022-23,9,SAB 15.10.2022,18:30,RCD Mallorca,Sevilla FC,0-1,Javier Iglesias Villanueva
2022-23,9,SAB 15.10.2022,21:00,Athletic Club,Atlético de Madrid,0-1,Jorge Figueroa Vázquez
2022-23,9,DOM 16.10.2022,14:00,RC Celta,Real Sociedad,1-2,Guillermo Cuadra Fernández
2022-23,9,DOM 16.10.2022,16:15,Real Madrid,FC Barcelona,3-1,José María Sánchez Martínez
2022-23,9,DOM 16.10.2022,18:30,RCD Espanyol de Barcelona,Real Valladolid CF,1-0,Antonio Miguel Mateu Lahoz
2022-23,9,DOM 16.10.2022,21:00,Real Betis,UD Almería,3-1,Alejandro Muñiz Ruiz
2022-23,9,LUN 17.10.2022,21:00,Villarreal CF,CA Osasuna,2-0,Pablo González Fuertes
2022-23,10,MAR 18.10.2022,19:00,Sevilla FC,Valencia CF,1-1,César Soto Grado
2022-23,10,MAR 18.10.2022,20:00,Getafe CF,Athletic Club,2-2,José Luis Munuera Montero
2022-23,10,MAR 18.10.2022,21:00,Atlético de Madrid,Rayo Vallecano,1-1,Javier Iglesias Villanueva
2022-23,10,MIE 19.10.2022,19:00,Cádiz CF,Real Betis,0-0,Antonio Miguel Mateu Lahoz
2022-23,10,MIE 19.10.2022,19:00,Real Valladolid CF,RC Celta,4-1,Valentín Pizarro Gómez
2022-23,10,MIE 19.10.2022,20:00,Real Sociedad,RCD Mallorca,1-0,Miguel Ángel Ortiz Arias
2022-23,10,MIE 19.10.2022,21:00,Elche CF,Real Madrid,0-3,Jesús Gil Manzano
2022-23,10,JUE 20.10.2022,19:00,UD Almería,Girona FC,3-2,Guillermo Cuadra Fernández
2022-23,10,JUE 20.10.2022,20:00,CA Osasuna,RCD Espanyol de Barcelona,1-0,Mario Melero López
2022-23,10,JUE 20.10.2022,21:00,FC Barcelona,Villarreal CF,3-0,Carlos Del Cerro Grande
2022-23,11,SAB 22.10.2022,14:00,Rayo Vallecano,Cádiz CF,5-1,Alejandro Muñiz Ruiz
2022-23,11,SAB 22.10.2022,16:15,Real Valladolid CF,Real Sociedad,1-0,Jorge Figueroa Vázquez
2022-23,11,SAB 22.10.2022,18:30,Valencia CF,RCD Mallorca,1-2,José María Sánchez Martínez
2022-23,11,SAB 22.10.2022,21:00,Real Madrid,Sevilla FC,3-1,Alejandro José Hernández Hernández
2022-23,11,DOM 23.10.2022,14:00,RCD Espanyol de Barcelona,Elche CF,2-2,José Luis Munuera Montero
2022-23,11,DOM 23.10.2022,16:15,Real Betis,Atlético de Madrid,1-2,Jesús Gil Manzano
2022-23,11,DOM 23.10.2022,18:30,Girona FC,CA Osasuna,1-1,Juan Luis Pulido Santana
2022-23,11,DOM 23.10.2022,18:30,Villarreal CF,UD Almería,2-1,Ricardo De Burgos Bengoetxea
2022-23,11,DOM 23.10.2022,21:00,FC Barcelona,Athletic Club,4-0,Juan Martínez Munuera
2022-23,11,LUN 24.10.2022,21:00,RC Celta,Getafe CF,1-1,Pablo González Fuertes
2022-23,12,VIE 28.10.2022,21:00,RCD Mallorca,RCD Espanyol de Barcelona,1-1,Isidro Díaz de Mera Escuderos
2022-23,12,SAB 29.10.2022,14:00,UD Almería,RC Celta,3-1,Carlos Del Cerro Grande
2022-23,12,SAB 29.10.2022,16:15,Cádiz CF,Atlético de Madrid,3-2,José María Sánchez Martínez
2022-23,12,SAB 29.10.2022,18:30,Sevilla FC,Rayo Vallecano,0-1,Antonio Miguel Mateu Lahoz
2022-23,12,SAB 29.10.2022,21:00,Valencia CF,FC Barcelona,0-1,Ricardo De Burgos Bengoetxea
2022-23,12,DOM 30.10.2022,14:00,CA Osasuna,Real Valladolid CF,2-0,Guillermo Cuadra Fernández
2022-23,12,DOM 30.10.2022,16:15,Real Madrid,Girona FC,1-1,Mario Melero López
2022-23,12,DOM 30.10.2022,18:30,Athletic Club,Villarreal CF,1-0,Miguel Ángel Ortiz Arias
2022-23,12,DOM 30.10.2022,21:00,Real Sociedad,Real Betis,0-2,Javier Iglesias Villanueva
2022-23,12,LUN 31.10.2022,21:00,Elche CF,Getafe CF,0-1,César Soto Grado
2022-23,13,VIE 04.11.2022,21:00,Girona FC,Athletic Club,2-1,Valentín Pizarro Gómez
2022-23,13,SAB 05.11.2022,14:00,Getafe CF,Cádiz CF,0-0,Alejandro José Hernández Hernández
2022-23,13,SAB 05.11.2022,16:15,Real Valladolid CF,Elche CF,2-1,Ricardo De Burgos Bengoetxea
2022-23,13,SAB 05.11.2022,18:30,RC Celta,CA Osasuna,1-2,Jorge Figueroa Vázquez
2022-23,13,SAB 05.11.2022,21:00,FC Barcelona,UD Almería,2-0,Pablo González Fuertes
2022-23,13,DOM 06.11.2022,14:00,Atlético de Madrid,RCD Espanyol de Barcelona,1-1,Juan Luis Pulido Santana
2022-23,13,DOM 06.11.2022,16:15,Real Sociedad,Valencia CF,1-1,José Luis Munuera Montero
2022-23,13,DOM 06.11.2022,18:30,Villarreal CF,RCD Mallorca,0-2,Alejandro Muñiz Ruiz
2022-23,13,DOM 06.11.2022,21:00,Real Betis,Sevilla FC,1-1,José María Sánchez Martínez
2022-23,13,LUN 07.11.2022,21:00,Rayo Vallecano,Real Madrid,3-2,Juan Martínez Munuera
2022-23,14,MAR 08.11.2022,19:00,Elche CF,Girona FC,1-2,Pablo González Fuertes
2022-23,14,MAR 08.11.2022,20:00,Athletic Club,Real Valladolid CF,3-0,Isidro Díaz de Mera Escuderos
2022-23,14,MAR 08.11.2022,21:30,CA Osasuna,FC Barcelona,1-2,Jesús Gil Manzano
2022-23,14,MIE 09.11.2022,19:00,UD Almería,Getafe CF,1-0,Alejandro Muñiz Ruiz
2022-23,14,MIE 09.11.2022,19:00,Sevilla FC,Real Sociedad,1-2,Carlos Del Cerro Grande
2022-23,14,MIE 09.11.2022,20:00,RCD Espanyol de Barcelona,Villarreal CF,0-1,Javier Iglesias Villanueva
2022-23,14,MIE 09.11.2022,21:30,RCD Mallorca,Atlético de Madrid,1-0,Mario Melero López
2022-23,14,JUE 10.11.2022,19:00,Rayo Vallecano,RC Celta,0-0,José Luis Munuera Montero
2022-23,14,JUE 10.11.2022,20:00,Valencia CF,Real Betis,3-0,Miguel Ángel Ortiz Arias
2022-23,14,JUE 10.11.2022,21:30,Real Madrid,Cádiz CF,2-1,César Soto Grado
2022-23,15,JUE 29.12.2022,17:00,Girona FC,Rayo Vallecano,2-2,Jorge Figueroa Vázquez
2022-23,15,JUE 29.12.2022,19:15,Real Betis,Athletic Club,0-0,Alejandro José Hernández Hernández
2022-23,15,JUE 29.12.2022,21:30,Atlético de Madrid,Elche CF,2-0,Guillermo Cuadra Fernández
2022-23,15,VIE 30.12.2022,17:00,Getafe CF,RCD Mallorca,2-0,Javier Alberola Rojas
2022-23,15,VIE 30.12.2022,19:15,RC Celta,Sevilla FC,1-1,Ricardo De Burgos Bengoetxea
2022-23,15,VIE 30.12.2022,19:15,Cádiz CF,UD Almería,1-1,Juan Martínez Munuera
2022-23,15,VIE 30.12.2022,21:30,Real Valladolid CF,Real Madrid,0-2,José Luis Munuera Montero
2022-23,15,SAB 31.12.2022,14:00,FC Barcelona,RCD Espanyol de Barcelona,1-1,Antonio Miguel Mateu Lahoz
2022-23,15,SAB 31.12.2022,16:15,Real Sociedad,CA Osasuna,2-0,Valentín Pizarro Gómez
2022-23,15,SAB 31.12.2022,16:15,Villarreal CF,Valencia CF,2-1,José María Sánchez Martínez
2022-23,16,VIE 06.01.2023,18:30,Elche CF,RC Celta,0-1,Miguel Ángel Ortiz Arias
2022-23,16,VIE 06.01.2023,21:00,Valencia CF,Cádiz CF,0-1,Pablo González Fuertes
2022-23,16,SAB 07.01.2023,16:15,Villarreal CF,Real Madrid,2-1,César Soto Grado
2022-23,16,SAB 07.01.2023,18:30,RCD Mallorca,Real Valladolid CF,1-0,Valentín Pizarro Gómez
2022-23,16,SAB 07.01.2023,21:00,RCD Espanyol de Barcelona,Girona FC,2-2,Carlos Del Cerro Grande
2022-23,16,DOM 08.01.2023,14:00,UD Almería,Real Sociedad,0-2,Javier Alberola Rojas
2022-23,16,DOM 08.01.2023,16:15,Rayo Vallecano,Real Betis,1-2,Isidro Díaz de Mera Escuderos
2022-23,16,DOM 08.01.2023,18:30,Sevilla FC,Getafe CF,2-1,Juan Martínez Munuera
2022-23,16,DOM 08.01.2023,21:00,Atlético de Madrid,FC Barcelona,0-1,José Luis Munuera Montero
2022-23,16,LUN 09.01.2023,21:00,Athletic Club,CA Osasuna,0-0,Mario Melero López
2022-23,17,VIE 13.01.2023,21:00,RC Celta,Villarreal CF,1-1,Javier Alberola Rojas
2022-23,17,SAB 14.01.2023,14:00,Real Valladolid CF,Rayo Vallecano,0-1,Mario Melero López
2022-23,17,SAB 14.01.2023,16:15,Girona FC,Sevilla FC,2-1,Valentín Pizarro Gómez
2022-23,17,SAB 14.01.2023,18:30,CA Osasuna,RCD Mallorca,1-0,César Soto Grado
2022-23,17,SAB 14.01.2023,21:00,Real Sociedad,Athletic Club,3-1,Guillermo Cuadra Fernández
2022-23,17,DOM 15.01.2023,14:00,Getafe CF,RCD Espanyol de Barcelona,1-2,Jorge Figueroa Vázquez
2022-23,17,DOM 15.01.2023,16:15,UD Almería,Atlético de Madrid,1-1,José María Sánchez Martínez
2022-23,17,LUN 16.01.2023,21:00,Cádiz CF,Elche CF,1-1,Carlos Del Cerro Grande
2022-23,17,MIE 01.02.2023,21:00,Real Betis,FC Barcelona,1-2,Ricardo De Burgos Bengoetxea
2022-23,17,JUE 02.02.2023,21:00,Real Madrid,Valencia CF,2-0,Javier Alberola Rojas
2022-23,18,VIE 20.01.2023,21:00,RCD Mallorca,RC Celta,1-0,Juan Luis Pulido Santana
2022-23,18,SAB 21.01.2023,14:00,Rayo Vallecano,Real Sociedad,0-2,Antonio Miguel Mateu Lahoz
2022-23,18,SAB 21.01.2023,16:15,RCD Espanyol de Barcelona,Real Betis,1-0,Pablo González Fuertes
2022-23,18,SAB 21.01.2023,18:30,Atlético de Madrid,Real Valladolid CF,3-0,Ricardo De Burgos Bengoetxea
2022-23,18,SAB 21.01.2023,21:00,Sevilla FC,Cádiz CF,1-0,Alejandro José Hernández Hernández
2022-23,18,DOM 22.01.2023,14:00,Villarreal CF,Girona FC,1-0,Carlos Del Cerro Grande
2022-23,18,DOM 22.01.2023,16:15,Elche CF,CA Osasuna,1-1,Alejandro Muñiz Ruiz
2022-23,18,DOM 22.01.2023,18:30,FC Barcelona,Getafe CF,1-0,Javier Iglesias Villanueva
2022-23,18,DOM 22.01.2023,21:00,Athletic Club,Real Madrid,0-2,José María Sánchez Martínez
2022-23,18,LUN 23.01.2023,21:00,Valencia CF,UD Almería,2-2,Jesús Gil Manzano
2022-23,19,VIE 27.01.2023,21:00,UD Almería,RCD Espanyol de Barcelona,3-1,Javier Iglesias Villanueva
2022-23,19,SAB 28.01.2023,14:00,Cádiz CF,RCD Mallorca,2-0,Ricardo De Burgos Bengoetxea
2022-23,19,SAB 28.01.2023,16:15,Girona FC,FC Barcelona,0-1,Alejandro Muñiz Ruiz
2022-23,19,SAB 28.01.2023,18:30,Sevilla FC,Elche CF,3-0,César Soto Grado
2022-23,19,SAB 28.01.2023,21:00,Getafe CF,Real Betis,0-1,Guillermo Cuadra Fernández
2022-23,19,DOM 29.01.2023,14:00,Real Valladolid CF,Valencia CF,1-0,Jorge Figueroa Vázquez
2022-23,19,DOM 29.01.2023,16:15,CA Osasuna,Atlético de Madrid,0-1,Javier Alberola Rojas
2022-23,19,DOM 29.01.2023,18:30,RC Celta,Athletic Club,1-0,Isidro Díaz de Mera Escuderos
2022-23,19,DOM 29.01.2023,21:00,Real Madrid,Real Sociedad,0-0,Mario Melero López
2022-23,19,LUN 30.01.2023,21:00,Villarreal CF,Rayo Vallecano,0-1,Juan Luis Pulido Santana
2022-23,20,VIE 03.02.2023,21:00,Athletic Club,Cádiz CF,4-1,Valentín Pizarro Gómez
2022-23,20,SAB 04.02.2023,14:00,RCD Espanyol de Barcelona,CA Osasuna,1-1,Jesús Gil Manzano
2022-23,20,SAB 04.02.2023,16:15,Elche CF,Villarreal CF,3-1,José Luis Munuera Montero
2022-23,20,SAB 04.02.2023,18:30,Atlético de Madrid,Getafe CF,1-1,Antonio Miguel Mateu Lahoz
2022-23,20,SAB 04.02.2023,21:00,Real Betis,RC Celta,3-4,Carlos Del Cerro Grande
2022-23,20,DOM 05.02.2023,14:00,RCD Mallorca,Real Madrid,1-0,Alejandro José Hernández Hernández
2022-23,20,DOM 05.02.2023,16:15,Girona FC,Valencia CF,1-0,Javier Iglesias Villanueva
2022-23,20,DOM 05.02.2023,18:30,Real Sociedad,Real Valladolid CF,0-1,Pablo González Fuertes
2022-23,20,DOM 05.02.2023,21:00,FC Barcelona,Sevilla FC,3-0,José María Sánchez Martínez
2022-23,20,LUN 06.02.2023,21:00,Rayo Vallecano,UD Almería,2-0,César Soto Grado
2022-23,21,VIE 10.02.2023,21:00,Cádiz CF,Girona FC,2-0,Juan Luis Pulido Santana
2022-23,21,SAB 11.02.2023,16:15,UD Almería,Real Betis,2-3,Javier Alberola Rojas
2022-23,21,SAB 11.02.2023,18:30,Sevilla FC,RCD Mallorca,2-0,Javier Iglesias Villanueva
2022-23,21,SAB 11.02.2023,21:00,Valencia CF,Athletic Club,1-2,César Soto Grado
2022-23,21,DOM 12.02.2023,14:00,Getafe CF,Rayo Vallecano,1-1,Isidro Díaz de Mera Escuderos
2022-23,21,DOM 12.02.2023,16:15,RC Celta,Atlético de Madrid,0-1,Jorge Figueroa Vázquez
2022-23,21,DOM 12.02.2023,18:30,Real Valladolid CF,CA Osasuna,0-0,Guillermo Cuadra Fernández
2022-23,21,DOM 12.02.2023,21:00,Villarreal CF,FC Barcelona,0-1,Alejandro José Hernández Hernández
2022-23,21,LUN 13.02.2023,21:00,RCD Espanyol de Barcelona,Real Sociedad,2-3,Alejandro Muñiz Ruiz
2022-23,21,MIE 15.02.2023,21:00,Real Madrid,Elche CF,4-0,Ricardo De Burgos Bengoetxea
2022-23,22,VIE 17.02.2023,21:00,Girona FC,UD Almería,6-2,Valentín Pizarro Gómez
2022-23,22,SAB 18.02.2023,14:00,Real Sociedad,RC Celta,1-1,Miguel Ángel Ortiz Arias
2022-23,22,SAB 18.02.2023,16:15,Real Betis,Real Valladolid CF,2-1,Antonio Miguel Mateu Lahoz
2022-23,22,SAB 18.02.2023,18:30,RCD Mallorca,Villarreal CF,4-2,José María Sánchez Martínez
2022-23,22,SAB 18.02.2023,21:00,CA Osasuna,Real Madrid,0-2,José Luis Munuera Montero
2022-23,22,DOM 19.02.2023,14:00,Elche CF,RCD Espanyol de Barcelona,0-1,Carlos Del Cerro Grande
2022-23,22,DOM 19.02.2023,16:15,Rayo Vallecano,Sevilla FC,1-1,Jesús Gil Manzano
2022-23,22,DOM 19.02.2023,18:30,Atlético de Madrid,Athletic Club,1-0,Juan Martínez Munuera
2022-23,22,DOM 19.02.2023,21:00,FC Barcelona,Cádiz CF,2-0,Pablo González Fuertes
2022-23,22,LUN 20.02.2023,21:00,Getafe CF,Valencia CF,1-0,Mario Melero López
